"project_id","category","index","quantity","descriptions","urls"
"CONTRIBUTE/SOLARFUELSDB+","estimated_users",0,150,"This is a conservative estimate based on interactions with the community (e.g. twitter, emails, discussions at conferences), and participants to the workshop at which the SolarFuelsDB was originally launched.",NA
"CONTRIBUTE/SOLARFUELSDB+","models_standards",0,2,"Publicly available documentation on the database framework","https://solarfuelsdb.epfl.ch/documentation"
"CONTRIBUTE/SOLARFUELSDB+","models_standards",1,2,"Internal documentation of a framework to standardize and determine eligibility for external submissions to the database.",NA
"CONTRIBUTE/SOLARFUELSDB+","presentations",0,3,"2023 MRS Spring Meeting, San Francisco, (Apr. 2023) - Prof. Sophia Haussener",NA
"CONTRIBUTE/SOLARFUELSDB+","presentations",1,3,"Conference on Artificial Photosynthesis and Green Catalysis, Lausanne (July 2023) - Dr. Isaac Holmes-Gentle",NA
"CONTRIBUTE/SOLARFUELSDB+","presentations",2,3,"5th Advanced Water Splitting Technology Pathways Workshop, Arizona US, (upcoming, Sep. 2023) - Prof. Sophia Haussener",NA
"CONTRIBUTE/SOLARFUELSDB+","publications",0,1,"Isaac Holmes-Gentle, Sophia Haussener. ‘An open database for synthetic carbon-based solar fuels’ (in-preparation)",NA
"CONTRIBUTE/SOLARFUELSDB+","websites_platforms",0,1,"Updated the EPFL Solar Fuels Database “SolarFuelsDB”","https://solarfuelsdb.epfl.ch"
"CONTRIBUTE/SPAM-ORD","estimated_users",0,30,"Around 30 workshop attendees, and many more due to improved website, documentation and installability",NA
"CONTRIBUTE/SPAM-ORD","new_collaborations",0,1,"In part thanks to this workshop, spam is now installed as a loadable module on PSI's Ra cluster.",NA
"CONTRIBUTE/SPAM-ORD","presentations",0,1,"The presentations from the workshop are openly available here (in the form of ipython notebooks to be used with RISE)","https://gitlab.com/spam-project/talks/-/tree/main/spamWorkshop2023?ref_type=heads"
"CONTRIBUTE/SPAM-ORD","presentations",1,1,"Presentations during the workshop by experts demonstrating image analysis workflows using tools such as spam, Fiji, and paraview.",NA
"CONTRIBUTE/SPAM-ORD","repositories_catalogues",0,1,"We have moved the git repository from its starting one (https://gricad-gitlab.univ-grenoble-alpes.fr/ttk/spam/) to a much more neutrally branded: https://gitlab.com/spam-project/spam","https://gitlab.com/spam-project/spam"
"CONTRIBUTE/SPAM-ORD","repositories_catalogues",1,1,NA,"https://gricad-gitlab.univ-grenoble-alpes.fr/ttk/spam/"
"CONTRIBUTE/SPAM-ORD","software_tools",0,1,"Thanks to ORD funding spam has improved significantly in packaging and installability, and further work is ongoing.",NA
"CONTRIBUTE/SPAM-ORD","training_events",0,1,"Training event embedded in the workshop covering spam software, Fiji, paraview, DIC/DVC methodologies, data segmentation, and practical data handling.",NA
"CONTRIBUTE/SPAM-ORD","websites_platforms",0,1,"We now have a new simple landing website for our project (hosted on EPFL infrastructure)","https://www.spam-project.dev"
"CONTRIBUTE/SPAM-ORD","workshops",0,1,"The principal aim of this funding other than spam development was the organisation of a workshop to present spam to researchers and help then them started on their analysis problems.",NA
"CONTRIBUTE/SPAM-ORD","workshops",1,1,"Workshop focused on spam software for DIC/DVC, including hands-on sessions, presentations, and training on image analysis tools. Venue in Switzerland; included topics on open research algorithms and data.",NA
"CONTRIBUTE/SRFI-DB","datasets_databases",0,1,"Database [with four linked tables](https://satdb.ethz.ch/api) containing satellite information, satellite orbits, frequency information, and emitted frequency ranges","https://satdb.ethz.ch/api"
"CONTRIBUTE/SRFI-DB","estimated_users",0,300,"Estimated number of IVS associated members",NA
"CONTRIBUTE/SRFI-DB","presentations",0,2,"EGU 2023","https://gitlab.ethz.ch/spacegeodesy_public/srfi_ord/satellite_database"
"CONTRIBUTE/SRFI-DB","presentations",1,2,"26th EVGA meeting",NA
"CONTRIBUTE/SRFI-DB","software_tools",0,1,"Software to collect and automatically update satellite orbit information. Openly available via: https://gitlab.ethz.ch/spacegeodesy_public/srfi_ord/satellite_database","https://gitlab.ethz.ch/spacegeodesy_public/srfi_ord/satellite_database"
"CONTRIBUTE/SRFI-DB","websites_platforms",0,2,"Web interface: https://satdb.ethz.ch","https://satdb.ethz.ch"
"CONTRIBUTE/SRFI-DB","websites_platforms",1,2,"API: [https://satdb.ethz.ch/](https://satdb.ethz.ch/)api","https://satdb.ethz.ch/api"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",0,6,"Long-term meteorological station Stillberg, Davos, Switzerland at 2090 m a.s.l.","https://www.doi.org/10.16904/envidat.396"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",1,6,"Long-term afforestation experiment at the Alpine treeline site Stillberg, Switzerland.","https://www.doi.org/10.16904/envidat.397"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",2,6,"Bibliography of the long-term treeline research site Stillberg, Switzerland.","https://www.doi.org/10.16904/envidat.416"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",3,6,"G-TREE: Global Treeline Range Expansion Experiment Davos, Switzerland.","https://www.doi.org/10.16904/envidat.42"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",4,6,"FACE: Stillberg CO2 enrichment and soil warming study.","https://www.doi.org/10.16904/envidat.46"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",5,6,"Nutrient addition experiment at the Alpine treeline site Stillberg, Switzerland.","https://www.doi.org/10.16904/envidat.388"
"CONTRIBUTE/STILLBERGDAT","estimated_users",0,500,"Very rough number that includes EnviDat users and the eLTER community",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",0,6,"Mathias Bavay, Research Unit Snow and Atmosphere, WSL Institute for Snow and Avalanche Research SLF",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",1,6,"Mauro Marty, Research Unit Land Change Science, Swiss Federal Institute for Forest, Snow and Landscape Research WSL",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",2,6,"Marcus Schaub, Research Unit Forest Soils and Biogeochemistry, Swiss Federal Institute for Forest, Snow and Landscape Research WSL",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",3,6,"Frank Hagedorn, Research Unit Land Change Science, Swiss Federal Institute for Forest, Snow and Landscape Research WSL",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",4,6,"Patrick Möhl, Department of Environmental Sciences, University of Basel",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",5,6,"Ignacio Barbeito, Department of Forest Resources Management, University of British Columbia, Vancouver",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",6,6,"EnviDat team, Swiss Federal Institute for Forest, Snow and Landscape Research WSL",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",7,6,"Christoph Wohner, Environment Agency, Austria (eLTER data management)",NA
"CONTRIBUTE/STILLBERGDAT","presentations",0,1,"‘The StillbergDAT project: making 50 years of environmental data available for eLTER and beyond’ – oral presentation in the Mountain Ecosystems Group seminar, WSL Institute for Snow and Avalanche Research SLF, 28th Nov 2022.",NA
"CONTRIBUTE/STILLBERGDAT","publications",0,1,"Lechler, L., Rixen, C., Bebi, P., Bavay, M., Marty, M., Barbeito, I., Dawes, M. A., Hagedorn, F., Krumm, F., Möhl, P., Schaub, M. and Frei, E. R. (2023). Fifty years of data enhance the mechanistic understanding of ecological processes in treeline ecotones under global change. In Review at New Phytologist.",NA
"CONTRIBUTE/STILLBERGDAT","training_events",0,2,"Research Data Management - The Basics. Module 7 of Lib4RI's training series «Searching & Managing Scientific Information», 8th December 2022, Eawag-Empa, Dübendorf.",NA
"CONTRIBUTE/STILLBERGDAT","training_events",1,2,"""Data Stewardship: Concepts and Implementations"" Lib4RI Event, 31st March 2023, Zoom-Webinar.",NA
"CONTRIBUTE/STILLBERGDAT","websites_platforms",0,1,"New EnviDat Research Project website: ‘Treeline Research Stillberg Switzerland’","https://www.envidat.ch/group/treeline-research-stillberg-switzerland"
"CONTRIBUTE/THRACE","datasets_databases",0,1,"ThermoHub datasets/databases accessible online","https://github.com/thermohub/thermohub"
"CONTRIBUTE/THRACE","datasets_databases",1,1,NA,"https://db.thermohub.net"
"CONTRIBUTE/THRACE","datasets_databases",2,1,NA,"https://zenodo.org/records/13797639"
"CONTRIBUTE/THRACE","estimated_users",0,1000,"GEMS and Reaktoro users",NA
"CONTRIBUTE/THRACE","industrial_collaborations",0,1,"OneGeochemistry",NA
"CONTRIBUTE/THRACE","models_standards",0,1,"ThermoHub JSON schemas for models, standards, guidelines, workflows, etc.","https://github.com/thermohub/thermoimpex-jupyter/tree/main/Resources/data/schemas"
"CONTRIBUTE/THRACE","repositories_catalogues",0,1,"Import/Export to/from ThermoHub using jsonimpex scripts","https://github.com/thermohub/thermoimpex-jupyter"
"CONTRIBUTE/THRACE","websites_platforms",0,1,"developed python interface","https://bitbucket.org/gems4/jsonimpex17/src/master/"
"CONTRIBUTE/TIMERESHDRMX","estimated_users",0,0,"The approach will be fully utilized in 2025, when Swiss Light Source returns to operation after upgrade, it is therefore difficult to estimate the number at the moment",NA
"CONTRIBUTE/TIMERESHDRMX","industrial_collaborations",0,1,"DECTRIS – Innosuisse project (from April 2023)",NA
"CONTRIBUTE/TIMERESHDRMX","models_standards",0,1,"Workflow to ingest Jungfraujoch produced datasets into the data catalogue",NA
"CONTRIBUTE/TIMERESHDRMX","new_collaborations",0,2,"Australian Synchrotron",NA
"CONTRIBUTE/TIMERESHDRMX","new_collaborations",1,2,"European XFEL",NA
"CONTRIBUTE/TIMERESHDRMX","presentations",0,2,"IUCr Congress 2023, Melbourne, Australia",NA
"CONTRIBUTE/TIMERESHDRMX","presentations",1,2,"ICALEPCS 2023, Cape Town, South Africa",NA
"CONTRIBUTE/TIMERESHDRMX","publications",0,1,"Publication in preparation, tentative title: “Jungfraujoch: data acquisition and analysis system for 4th generation synchrotrons and X-ray free electron lasers”",NA
"CONTRIBUTE/TIMERESHDRMX","software_tools",0,1,"Spotfinding routines in Jungfraojoch data acquisition system",NA
"CONTRIBUTE/TREASURE","datasets_databases",0,5,"5 new databases were developed regarding worldwide metallic materials, beam-to-column connections, columns, bracing members and residual stresses, all key elements in metallic structures worldwide.",NA
"CONTRIBUTE/TREASURE","estimated_users",0,1,"About 5000 users annually (based on statistics retrieved from Google Analytics)",NA
"CONTRIBUTE/TREASURE","industrial_collaborations",0,1,"Under discussions with ZURU / Italy for the formal agreement of a new project",NA
"CONTRIBUTE/TREASURE","models_standards",0,5,"Enhanced surrogate models were developed that prognosticate the behavior of key structural elements (within a structure) under complex loading. One of the interactive models can be found here (the rest are all available through the URL under the respective database).","https://resslab-hub.epfl.ch/connections/model"
"CONTRIBUTE/TREASURE","new_collaborations",0,1,"EUCENTRE, Pavia, Italy",NA
"CONTRIBUTE/TREASURE","outreach_activities",0,2,"Webinar 3.4 (Assessment and retrofit of steel structures) where the project was presented during the presentation to over 800 participants worldwide.","https://www.youtube.com/watch?v=3lZPHQfkB0Y"
"CONTRIBUTE/TREASURE","outreach_activities",1,2,"Dexter Lecture 2024 (University of Minnesota where the project was presented as part of a bigger scope presentation)",NA
"CONTRIBUTE/TREASURE","presentations",0,2,"Presentation 1: 18th World conference of earthquake engineering, Milan, Italy, July 2 2024.",NA
"CONTRIBUTE/TREASURE","presentations",1,2,"Presentation 2: 10th National conference of steel structures, Athens Greece, October 12 2023.",NA
"CONTRIBUTE/TREASURE","publications",0,3,"Lignos, D.G. (2024). The new provisions of Eurocode 8 Part 3 for seismic assessment of existing steel structures, 18th World Conference of Earthquake Engineering, July 1 – 5, 2024, Milan, Italy.",NA
"CONTRIBUTE/TREASURE","publications",1,3,"Lignos, D.G. (2023). The new chapter 9 of Eurocode 8 Part 3 for seismic assessment of existing steel structures, 10th National Conference of Steel Structures, October 12-14, 2023, Athens, Greece.",NA
"CONTRIBUTE/TREASURE","publications",2,3,"Lignos, D.G. (2025). Open-access databases for performance-based engineering (to be submitted)",NA
"CONTRIBUTE/TREASURE","repositories_catalogues",0,1,"A new repository has been developed and hosted at EPFL to provide public access to the newly developed databases and web interface for data/model exploitation.",NA
"CONTRIBUTE/TREASURE","training_events",0,2,"Training material has been developed for demonstrating the open access databases and web app that the data are hosted. These videos are posted in the front page of the URL and can also be accessible from here.","https://resslab-hub.epfl.ch/"
"CONTRIBUTE/TREASURE","training_events",1,2,NA,"https://youtu.be/5TkO07T16z4"
"CONTRIBUTE/TREASURE","websites_platforms",0,1,NA,"https://resslab-hub.epfl.ch/"
"CONTRIBUTE/TREENETGAPS","datasets_databases",0,1,"The data is now reconstructed and does not contain gaps",NA
"CONTRIBUTE/TREENETGAPS","estimated_users",0,10,"10 initially",NA
"CONTRIBUTE/TREENETGAPS","new_collaborations",0,3,"FORWARDS project (European Union)","https://forwards-project.eu/"
"CONTRIBUTE/TREENETGAPS","new_collaborations",1,3,"Upscale project (SNSF-Sinergia)","https://form.ethz.ch/research/upscale.html"
"CONTRIBUTE/TREENETGAPS","new_collaborations",2,3,"Fore[st]cast project (SDSC project)","https://www.wsl.ch/de/projekte/forestcast/"
"CONTRIBUTE/TREENETGAPS","new_collaborations",3,3,"The above projects depend heavily on TreeNet data. The enhanced data will be shared with scientists working in these projects.",NA
"CONTRIBUTE/TREENETGAPS","presentations",0,1,"Presentation at ILTER 3rd OSM 2024, International Long Term Ecological Research Network. 14-19 October 2024, Xishuangbanna, Yunnan, China.","https://www.ilter2024.org/"
"CONTRIBUTE/TREENETGAPS","presentations",1,1,"Title: What can neural networks tell us about the dynamics of stem radius changes in trees?",NA
"CONTRIBUTE/TREENETGAPS","publications",0,1,"Reconstructing radial stem size changes of trees with machine learning","https://doi.org/10.1098/rsif.2022.0349"
"CONTRIBUTE/TREENETGAPS","repositories_catalogues",0,1,"TreeNetAI GitHub repository","https://github.com/treenet/treenetai"
"CONTRIBUTE/TREENETGAPS","software_tools",0,1,"TreeNetAI gap-filling application","https://github.com/treenet/treenetai"
"CONTRIBUTE/TREENETGAPS","websites_platforms",0,1,"Existing website updated with the description and link to the project on GitHub repository","https://treenet.info"
"CONTRIBUTE/TREENETGAPS","websites_platforms",1,1,NA,"https://treenet.info/methods/"
"CONTRIBUTE/TSDF","models_standards",0,1,NA,"https://github.com/ltelab/tstore/blob/main/tutorials/02-benchmark.ipynb"
"CONTRIBUTE/TSDF","presentations",0,1,NA,"https://github.com/martibosch/tsdf-geopython-2024"
"CONTRIBUTE/TSDF","software_tools",0,1,NA,"https://github.com/ltelab/tstore"
"CONTRIBUTE/UQBENCH","datasets_databases",0,11,"Datasets for benchmark cases accessible on Zenodo","https://zenodo.org/communities/uq-benchmarks/"
"CONTRIBUTE/UQBENCH","models_standards",0,1,"Standardized benchmarking protocol, including creation of new benchmarks, data aggregation, handling of replications (robustness), and visualization",NA
"CONTRIBUTE/UQBENCH","new_collaborations",0,2,"Linus Seelinger (Postdoctoral Fellow at Scientific Computing Center, Karlsruhe Institute of Technology)",NA
"CONTRIBUTE/UQBENCH","new_collaborations",1,2,"Anne Reinarz (Assistant Professor in the Department of Computer Science), Durham University",NA
"CONTRIBUTE/UQBENCH","outreach_activities",0,2,"Hands-on tutorial at 'Frontiers of UQ' workshop series in Braunschweig, Germany, on September 24-27, 2024",NA
"CONTRIBUTE/UQBENCH","outreach_activities",1,2,"Invited hands-on tutorial at CTU in Prague (Winter 2024-2025)",NA
"CONTRIBUTE/UQBENCH","presentations",0,1,"Hlobilová, Adéla, Stefano Marelli, and Bruno Sudret. 'A Unified Benchmarking Platform for UQ Algorithms in UQLab.' SIAM Conference on Uncertainty Quantification (UQ 2024). ETH Zurich, Risk, Safety and Uncertainty Quantification, 2024.","https://doi.org/10.3929/ethz-b-000662725"
"CONTRIBUTE/UQBENCH","publications",0,1,"Planned paper in a software journal, Q1 25","https://joss.theoj.org/"
"CONTRIBUTE/UQBENCH","software_tools",0,1,"New UQLab module for benchmarking surrogate models (currently in internal testing, will be released publicly in Q3 2024)",NA
"CONTRIBUTE/UQBENCH","websites_platforms",0,1,"A 'Benchmark' section in UQWorld gathering a library of benchmark case functions, competitors, and benchmark results","https://uqworld.org/c/uq-resources/benchmarks/"
"CONTRIBUTE/WEAR-MED","estimated_users",0,8000,"Academic and clinical researchers: ~3,000–5,000 users (based on active publication trends and members of consortia such as Mobilise-D, SPHERE, SwissNeuroRehab, and related EU-funded initiatives)",NA
"CONTRIBUTE/WEAR-MED","estimated_users",1,8000,"Developers and engineers: ~1,000–2,000 users (based on GitHub activity and community size around Open mHealth, ROS 2 healthcare projects, and wearable SDKs)",NA
"CONTRIBUTE/WEAR-MED","estimated_users",2,8000,"Industry partners: ~500–1,000 users (based on partnership networks, including Leitwert, pharma biomarker teams, and wearable OEMs)",NA
"CONTRIBUTE/WEAR-MED","models_standards",0,1,"MEDWEAR standard for medical wearable devices - extending Open mHealth with raw sensor data schemas",NA
"CONTRIBUTE/WEAR-MED","models_standards",1,1,"MEDWEAR: a unified data standard/schema for raw wearable sensor streams, supporting high-frequency data and interoperability across digital health platforms with structured schemas for signals such as BCG, ECG, EEG, PPG, etc.",NA
"CONTRIBUTE/WEAR-MED","new_collaborations",0,2,"Collaboration with SUPSI and UZH to write the paper “MEDWEAR: Data Standardization of Wearable Devices for Healthcare Applications”",NA
"CONTRIBUTE/WEAR-MED","outreach_activities",0,1,"Symposium with panel discussion bringing together clinical, research, and industry stakeholders",NA
"CONTRIBUTE/WEAR-MED","publications",0,2,"""MEDWEAR: Data Standardization of Wearable Devices for Healthcare Applications"" - manuscript in preparation","https://arxiv.org/pdf/2503.18732"
"CONTRIBUTE/WEAR-MED","publications",1,2,"“Embedding computational neurorehabilitation in clinical practice using a modular intelligent health system”",NA
"CONTRIBUTE/WEAR-MED","repositories_catalogues",0,1,"Open-source repository with standardized wearable data schemas and tools (in construction)","https://github.com/SCAI-Lab/ord_schemas"
"CONTRIBUTE/WEAR-MED","software_tools",0,2,"GitHub repository for MEDWEAR standard (to be launched) - will include schemas, ROS2 messages, conversion libraries, and documentation. MEDWEAR: an open-source Python library for real-time transformation of high-frequency wearable sensor data into formats usable by robotics systems such as ROS 2","https://github.com/SCAI-Lab/ros4healthcare"
"CONTRIBUTE/WEAR-MED","software_tools",1,2,"ROS4HC: ROS4healthcare message definitions for various biosignal data types (including BCG)",NA
"CONTRIBUTE/WEAR-MED","training_events",0,2,"Pre-symposium e-survey on wearable standardization needs",NA
"CONTRIBUTE/WEAR-MED","training_events",1,2,"Symposium breakout group materials and documentation",NA
"CONTRIBUTE/WEAR-MED","websites_platforms",0,1,"GitHub page (in construction): documentation for the project and guidelines on how to contribute","https://scai-lab.github.io/medwear.github.io/index.html"
"CONTRIBUTE/WEAR-MED","workshops",0,1,"""Toward the Next Standard for Medical Wearables in Switzerland"" symposium, May 6, 2025, ETH Zurich (31 participants)",NA
"CONTRIBUTE/WEAR-MED","workshops",1,1,"Workshops involving stakeholders to identify emergent requirement categories for digital health integration (e.g., Multi-Modal Data Synchronization, Real-Time Processing, Cross-Vendor Interoperability, Clinical Workflow Integration, Implementation Support)",NA
"CONTRIBUTE/XYT","datasets_databases",0,1,"Panel Data GPS tracking (FORS, EPFL) – first dataset to be processed by the XYT library to serve EPFL labs and local authorities. Discussed in a partner session on Nov 28th, 2023.",NA
"CONTRIBUTE/XYT","industrial_collaborations",0,3,"Transports Publics Genevois (TPG)",NA
"CONTRIBUTE/XYT","industrial_collaborations",1,3,"Canton de Vaud",NA
"CONTRIBUTE/XYT","industrial_collaborations",2,3,"Canton de Genève",NA
"CONTRIBUTE/XYT","new_collaborations",0,3,"ETHOS lab EPFL",NA
"CONTRIBUTE/XYT","new_collaborations",1,3,"HOMES lab EPFL",NA
"CONTRIBUTE/XYT","new_collaborations",2,3,"Transp-OR lab EPFL",NA
"CONTRIBUTE/XYT","publications",0,1,"Scientific report describing the methods and pipelines that will be derived from the documentation","https://situee.ch/articles/xyt/scientific-report"
"CONTRIBUTE/XYT","repositories_catalogues",0,1,"xyt 1.0.0 (accessible on the Python Page Index and hosted on github for open science under the profile meschultheiss/xyt)",NA
"CONTRIBUTE/XYT","websites_platforms",0,2,"A demo app to showcase XYT capabilities (see in XYT documentation in the Appendix)","http://swiss-proximity.epfl.ch"
"CONTRIBUTE/XYT","websites_platforms",1,2,"An open research platform to leverage open data and synthetic mobility data",NA
"ESTABLISH/OPEM","datasets_databases",0,5,"First dataset in OSC-EM format acquired and published in SciCat, used for EMDB deposition","https://doi.org/10.16907/a2ab7849-5de7-4e7f-8286-72ec73089ca8"
"ESTABLISH/OPEM","datasets_databases",1,5,"Apoferritin cryoEM dataset at 0.415 Angstrom pixelsize","https://www.ebi.ac.uk/empiar/"
"ESTABLISH/OPEM","datasets_databases",2,5,"EMPIAR - over 1800 electron microscopy datasets","https://www.ncbi.nlm.nih.gov/geo/"
"ESTABLISH/OPEM","datasets_databases",3,5,"GEO - stores over 200TB of data from 200,000 studies","https://nomad-lab.eu/nomad-lab"
"ESTABLISH/OPEM","datasets_databases",4,5,"NOMAD - stores over 100TB of materials science data","http://www.materialscloud.org/"
"ESTABLISH/OPEM","datasets_databases",5,5,"Material Science Cloud - stores several TB of computational materials science data",NA
"ESTABLISH/OPEM","estimated_users",0,600,"Estimated more than 100 researchers at UNIBAS in alpha release, more than 600 researchers across all facilities upon full deployment",NA
"ESTABLISH/OPEM","estimated_users",1,600,"Roughly 500 EM facility users per year projected to benefit from improved metadata and ORD handling",NA
"ESTABLISH/OPEM","estimated_users",2,600,"~500 microscope users per year",NA
"ESTABLISH/OPEM","estimated_users",3,600,"Hundreds of data consumers. For comparison, EMPIAR has around 5000 downloads per year with 32’000 entries.",NA
"ESTABLISH/OPEM","models_standards",0,4,"OSC-EM metadata standard for electron microscopy, covering 115 unique metadata entries for life science cryo-EM methods","https://github.com/osc-em"
"ESTABLISH/OPEM","models_standards",1,4,"Founding member of the Open Standards Community for Electron Microscopy and main schema contributor","https://github.com/osc-em/OSCEM_Schemas"
"ESTABLISH/OPEM","models_standards",2,4,"OSCEM schema","https://github.com/osc-em/OSCEM_Schemas/blob/main/conversions.xlsx"
"ESTABLISH/OPEM","models_standards",3,4,"Mapping to related ontologies and schemas",NA
"ESTABLISH/OPEM","new_collaborations",0,5,"OSC-EM collaboration with about 30 participants including EM facilities, developers, and database representatives",NA
"ESTABLISH/OPEM","new_collaborations",1,5,"Collaboration with EM Glossary initiative for defining EM terms / FAIRmat/EM Glossary",NA
"ESTABLISH/OPEM","new_collaborations",2,5,"PREMISE (M1 ETH-ORD Explore project). Regular communication and reciprocal workshops on standards and best practices",NA
"ESTABLISH/OPEM","new_collaborations",3,5,"CryoET Standards Working Group",NA
"ESTABLISH/OPEM","new_collaborations",4,5,"Collaboration with EMDB for deposition in OneDep",NA
"ESTABLISH/OPEM","outreach_activities",0,7,"Dissemination through documentation on GitHub","https://swissopenem.github.io/"
"ESTABLISH/OPEM","outreach_activities",1,7,"Information and materials provided via public project website","https://open-research-data-portal.ch/"
"ESTABLISH/OPEM","outreach_activities",2,7,"Outreach via project listing on ETH Open Research Data Portal and European Open Science Cloud","https://open-science-cloud.ec.europa.eu/"
"ESTABLISH/OPEM","outreach_activities",3,7,"OpenEM indexed by Google dataset search and other portals","https://datasetsearch.research.google.com/"
"ESTABLISH/OPEM","outreach_activities",4,7,"Follow ETH-ORD M2 Identity Management Guidelines",NA
"ESTABLISH/OPEM","outreach_activities",5,7,"Coordinate with ETH-ORD M2 API projects",NA
"ESTABLISH/OPEM","outreach_activities",6,7,"ETHZ FAIR Research Data Board",NA
"ESTABLISH/OPEM","presentations",0,7,"CCPEM Spring Symposium 2023. 24-26 April 2023. Poster","https://zenodo.org/doi/10.5281/zenodo.7845285"
"ESTABLISH/OPEM","presentations",1,7,"Agreeing community standards for cryoET data preservation and reuse: data structure, metadata, ontologies etc. 17-19 Apr 2024, EMBL-EBI, Hinxton, UK. Invited participant","https://madices.github.io/"
"ESTABLISH/OPEM","presentations",2,7,"CCPEM Doppio Workshop. 16-18 Jan 2024. Oxford, UK. Invited participant.","https://indico.psi.ch/event/15861/"
"ESTABLISH/OPEM","presentations",3,7,"Machine actionable data for chemical sciences (MADICES) workshop. 22-25 Apr 2024, Berlin.","https://indico.psi.ch/event/15861/contributions/50844/"
"ESTABLISH/OPEM","presentations",4,7,"SciCatCon User Meeting. 2-4 Jul 2024. Presentation","https://doi.org/10.5281/zenodo.13798726"
"ESTABLISH/OPEM","presentations",5,7,"New Opportunities for Better User Group Software (NOBUGS). 23-27 Sept 2024. Poster","https://web.archive.org/web/20241107100119/https://symposium.enhancer.ch/"
"ESTABLISH/OPEM","presentations",6,7,"EnhanceR Symposium 2024. 7 Nov 2024. Presentation","https://doi.org/10.5281/zenodo.14049900"
"ESTABLISH/OPEM","repositories_catalogues",0,6,"SciCat Data Catalog serving as open repository for Swiss electron microscopy datasets, established and operated by PSI","https://discovery.psi.ch/"
"ESTABLISH/OPEM","repositories_catalogues",1,6,"Enhanced the PSI SciCat Data Catalog","https://doi.psi.ch/"
"ESTABLISH/OPEM","repositories_catalogues",2,6,"Zenodo - general-purpose open repository","https://scicatproject.github.io/"
"ESTABLISH/OPEM","repositories_catalogues",3,6,"EMPIAR - electron microscopy public image archive","https://zenodo.org/"
"ESTABLISH/OPEM","repositories_catalogues",4,6,"GEO - database repository of high throughput gene expression","https://www.ebi.ac.uk/empiar/"
"ESTABLISH/OPEM","repositories_catalogues",5,6,"Material Science Cloud - repository for computational materials science","https://www.ncbi.nlm.nih.gov/geo/"
"ESTABLISH/OPEM","repositories_catalogues",6,6,"NOMAD - materials science data repository","http://www.materialscloud.org/"
"ESTABLISH/OPEM","repositories_catalogues",7,6,NA,"https://nomad-lab.eu/nomad-lab"
"ESTABLISH/OPEM","software_tools",0,8,"OSC-EM schema-based metadata extraction tools for EM software and instruments","https://github.com/SciCatProject/scicat-backend-next"
"ESTABLISH/OPEM","software_tools",1,8,"Enhanced SciCat open-source catalog for EM data management and multi-facility use","https://github.com/paulscherrerinstitute/scicat-cli"
"ESTABLISH/OPEM","software_tools",2,8,"Multi-user ingestor service managing facility data transfer and archiving","https://github.com/SwissOpenEM/ScopeMArchiver"
"ESTABLISH/OPEM","software_tools",3,8,"OSC-EM to PDBx/mmCIF metadata converter","https://github.com/SwissOpenEM/globus-transfer-request"
"ESTABLISH/OPEM","software_tools",4,8,"SciCat backend (enhanced)","https://github.com/SwissOpenEM/LS_Metadata_reader"
"ESTABLISH/OPEM","software_tools",5,8,"SciCat CLI (enhanced)","https://github.com/SwissOpenEM/MS_Metadata_reader"
"ESTABLISH/OPEM","software_tools",6,8,"ETHZ Archiving Services (new)","https://github.com/osc-em/converter-JSON-to-mmCIF"
"ESTABLISH/OPEM","software_tools",7,8,"Globus transfer library (new)","https://github.com/SwissOpenEM/Depositor"
"ESTABLISH/OPEM","software_tools",8,8,"Metadata conversion tools (new and enhanced)","https://github.com/SwissOpenEM/Ingestor"
"ESTABLISH/OPEM","software_tools",9,8,"OSCEM format converters (new)",NA
"ESTABLISH/OPEM","software_tools",10,8,"Depositor to OneDep (new)",NA
"ESTABLISH/OPEM","software_tools",11,8,"Ingestor to OpenEM (new)",NA
"ESTABLISH/OPEM","training_events",0,1,"Project documentation","https://swissopenem.github.io/documentation/"
"ESTABLISH/OPEM","websites_platforms",0,7,"Project website providing public access to information on project status, goals, deliverables, documentation (user, operator, developer), and outreach material; redesigned in September.","https://swissopenem.github.io/"
"ESTABLISH/OPEM","websites_platforms",1,7,"Subpage on the ETH ORD Data Portal","https://open-research-data-portal.ch/projects/open-em-data-network/"
"ESTABLISH/OPEM","websites_platforms",2,7,"Zenodo - general-purpose open repository","https://zenodo.org/"
"ESTABLISH/OPEM","websites_platforms",3,7,"EMPIAR - electron microscopy public image archive","https://www.ebi.ac.uk/empiar/"
"ESTABLISH/OPEM","websites_platforms",4,7,"GEO - database repository of high throughput gene expression","https://www.ncbi.nlm.nih.gov/geo/"
