"project_id","category","index","quantity","descriptions","urls"
"CONTRIBUTE/SPAM-ORD","workshops",1,1,"Scientific workshop on spam software and digital image/volume correlation organized with hands-on sessions, theoretical foundations, and expert-led tutorials.",NA
"CONTRIBUTE/SRFI-DB","datasets_databases",0,1,"Database with four linked tables containing satellite information, satellite orbits, frequency information, and emitted frequency ranges","https://satdb.ethz.ch/api"
"CONTRIBUTE/SRFI-DB","estimated_users",0,300,"Estimated number of IVS associated members",NA
"CONTRIBUTE/SRFI-DB","new_collaborations",0,1,"Collaboration with NASA Goddard Space Flight Center, working on joint spacecraft interference mitigation strategies for VLBI based on our database",NA
"CONTRIBUTE/SRFI-DB","presentations",0,2,"EGU 2023","https://gitlab.ethz.ch/spacegeodesy_public/srfi_ord/satellite_database"
"CONTRIBUTE/SRFI-DB","presentations",1,2,"26th EVGA meeting",NA
"CONTRIBUTE/SRFI-DB","software_tools",0,1,"Software to collect and automatically update satellite orbit information. Openly available.","https://gitlab.ethz.ch/spacegeodesy_public/srfi_ord/satellite_database"
"CONTRIBUTE/SRFI-DB","websites_platforms",0,2,"Web interface","https://satdb.ethz.ch"
"CONTRIBUTE/SRFI-DB","websites_platforms",1,2,"API","https://satdb.ethz.ch/api"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",0,6,"Frei, E.R., Bavay, M., Lechler, L., Rixen, C. and Bebi, P. (2023). Long-term meteorological station Stillberg, Davos, Switzerland at 2090 m a.s.l.. EnviDat.","https://www.doi.org/10.16904/envidat.396"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",1,6,"Frei, E.R., Lechler, L., Marty, M., Rixen, C. and Bebi, P. (2023). Long-term afforestation experiment at the Alpine treeline site Stillberg, Switzerland. EnviDat.","https://www.doi.org/10.16904/envidat.397"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",2,6,"Frei, E.R., Lechler, L., Rixen, C. and Bebi, P. (2023). Bibliography of the long-term treeline research site Stillberg, Switzerland. EnviDat.","https://www.doi.org/10.16904/envidat.416"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",3,6,"Frei, E.R., Bebi, P., Dawes, M.A., Lechler, L. and Rixen, C. (2018). G-TREE: Global Treeline Range Expansion Experiment Davos, Switzerland. WSL Institute for Snow and Avalanche Research SLF.","https://www.doi.org/10.16904/envidat.42"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",4,6,"Dawes, M., Hagedorn, F., Bebi, P., Lechler, L., Frei, E.R., Rixen, C. (2016). FACE: Stillberg CO2 enrichment and soil warming study. WSL Institute for Snow and Avalanche Research SLF.","https://www.doi.org/10.16904/envidat.46"
"CONTRIBUTE/STILLBERGDAT","datasets_databases",5,6,"Moehl, P., Mörsdorf, M., Dawes, M., Hagedorn, F., Bebi, P., Lechler, L., Frei, E., Rixen, C. (2023). Nutrient addition experiment at the Alpine treeline site Stillberg, Switzerland. EnviDat.","https://www.doi.org/10.16904/envidat.388"
"CONTRIBUTE/STILLBERGDAT","estimated_users",0,500,"Very rough number that includes EnviDat users and the eLTER community",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",0,6,"Mathias Bavay, Research Unit Snow and Atmosphere, WSL Institute for Snow and Avalanche Research SLF",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",1,6,"Mauro Marty, Research Unit Land Change Science, Swiss Federal Institute for Forest, Snow and Landscape Research WSL",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",2,6,"Marcus Schaub, Research Unit Forest Soils and Biogeochemistry, Swiss Federal Institute for Forest, Snow and Landscape Research WSL",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",3,6,"Frank Hagedorn, Research Unit Land Change Science, Swiss Federal Institute for Forest, Snow and Landscape Research WSL",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",4,6,"Patrick Möhl, Department of Environmental Sciences, University of Basel",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",5,6,"Ignacio Barbeito, Department of Forest Resources Management, University of British Columbia, Vancouver",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",6,6,"EnviDat team, Swiss Federal Institute for Forest, Snow and Landscape Research WSL",NA
"CONTRIBUTE/STILLBERGDAT","new_collaborations",7,6,"Christoph Wohner, Environment Agency, Austria (eLTER data management)",NA
"CONTRIBUTE/STILLBERGDAT","presentations",0,1,"‘The StillbergDAT project: making 50 years of environmental data available for eLTER and beyond’ – oral presentation in the Mountain Ecosystems Group seminar, WSL Institute for Snow and Avalanche Research SLF, 28th Nov 2022.",NA
"CONTRIBUTE/STILLBERGDAT","publications",0,1,"Lechler, L., Rixen, C., Bebi, P., Bavay, M., Marty, M., Barbeito, I., Dawes, M.A., Hagedorn, F., Krumm, F., Möhl, P., Schaub, M. and Frei, E.R. (2023). Fifty years of data enhance the mechanistic understanding of ecological processes in treeline ecotones under global change. In Review at *New Phytologist*.",NA
"CONTRIBUTE/STILLBERGDAT","training_events",0,2,"Research Data Management - The Basics. Module 7 of Lib4RI’s training series «Searching & Managing Scientific Information», 8th December 2022, Eawag-Empa, Dübendorf.",NA
"CONTRIBUTE/STILLBERGDAT","training_events",1,2,"""Data Stewardship: Concepts and Implementations"" Lib4RI Event, 31st March 2023, Zoom-Webinar.",NA
"CONTRIBUTE/STILLBERGDAT","websites_platforms",0,1,"New EnviDat Research Project website: ‘Treeline Research Stillberg Switzerland’","https://www.envidat.ch/group/treeline-research-stillberg-switzerland"
"CONTRIBUTE/THRACE","datasets_databases",0,1,NA,"https://github.com/thermohub/thermohub"
"CONTRIBUTE/THRACE","datasets_databases",1,1,NA,"https://db.thermohub.net/"
"CONTRIBUTE/THRACE","datasets_databases",2,1,NA,"https://zenodo.org/records/13797639"
"CONTRIBUTE/THRACE","estimated_users",0,1000,"GEMS and Reaktoro users",NA
"CONTRIBUTE/THRACE","industrial_collaborations",0,1,"OneGeochemistry",NA
"CONTRIBUTE/THRACE","models_standards",0,1,NA,"https://github.com/thermohub/thermoimpex-jupyter/tree/main/Resources/data/schemas"
"CONTRIBUTE/THRACE","repositories_catalogues",0,1,"Import / Export to / from ThermoHub using jsonimpex scripts","https://github.com/thermohub/thermoimpex-jupyter"
"CONTRIBUTE/THRACE","websites_platforms",0,1,"developed python interface","https://bitbucket.org/gems4/jsonimpex17/src/master/"
"CONTRIBUTE/TIMERESHDRMX","estimated_users",0,0,"The approach will be fully utilized in 2025, when Swiss Light Source returns to operation after upgrade, it is therefore difficult to estimate the number at the moment",NA
"CONTRIBUTE/TIMERESHDRMX","industrial_collaborations",0,1,"DECTRIS – Innosuisse project (from April 2023)",NA
"CONTRIBUTE/TIMERESHDRMX","models_standards",0,1,"Workflow to ingest Jungfraujoch produced datasets into the data catalogue",NA
"CONTRIBUTE/TIMERESHDRMX","new_collaborations",0,2,"Australian Synchrotron",NA
"CONTRIBUTE/TIMERESHDRMX","new_collaborations",1,2,"European XFEL",NA
"CONTRIBUTE/TIMERESHDRMX","presentations",0,2,"IUCr Congress 2023, Melbourne, Australia",NA
"CONTRIBUTE/TIMERESHDRMX","presentations",1,2,"ICALEPCS 2023, Cape Town, South Africa",NA
"CONTRIBUTE/TIMERESHDRMX","publications",0,1,"Publication in preparation, tentative title: “Jungfraujoch: data acquisition and analysis system for 4th generation synchrotrons and X-ray free electron lasers”",NA
"CONTRIBUTE/TIMERESHDRMX","software_tools",0,1,"Spotfinding routines in Jungfraujoch data acquisition system",NA
"CONTRIBUTE/TREASURE","datasets_databases",0,5,"5 new databases were developed regarding worldwide metallic materials, beam-to-column connections, columns, bracing members and residual stresses, all key elements in metallic structures worldwide.",NA
"CONTRIBUTE/TREASURE","estimated_users",0,1,"About 5000 users annually (based on statistics retrieved from Google Analytics)",NA
"CONTRIBUTE/TREASURE","industrial_collaborations",0,1,"Under discussions with ZURU / Italy for the formal agreement of a new project",NA
"CONTRIBUTE/TREASURE","models_standards",0,5,"Enhanced surrogate models were developed that prognosticate the behavior of key structural elements (within a structure) under complex loading. One of the interactive models can be found here (the rest are all available through the URL under the respective database): https://resslab-hub.epfl.ch/connections/model","https://resslab-hub.epfl.ch/connections/model"
"CONTRIBUTE/TREASURE","new_collaborations",0,1,"EUCENTRE, Pavia, Italy",NA
"CONTRIBUTE/TREASURE","outreach_activities",0,2,"Webinar 3.4 (Assessment and retrofit of steel structures) where the project was presented during the presentation to over 800 participants worldwide: https://www.youtube.com/watch?v=3lZPHQfkB0Y (see around 27 min)","https://www.youtube.com/watch?v=3lZPHQfkB0Y"
"CONTRIBUTE/TREASURE","outreach_activities",1,2,"Dexter Lecture 2024 (University of Minnesota where the project was presented as part of a bigger scope presentation:",NA
"CONTRIBUTE/TREASURE","presentations",0,2,"Presentation 1: 18th World conference of earthquake engineering, Milan, Italy, July 2 2024.",NA
"CONTRIBUTE/TREASURE","presentations",1,2,"Presentation 2: 10th National conference of steel structures, Athens Greece, October 12 2023.",NA
"CONTRIBUTE/TREASURE","publications",0,3,"Lignos, D.G. (2024). The new provisions of Eurocode 8 Part 3 for seismic assessment of existing steel structures, 18th World Conference of Earthquake Engineering, July 1 – 5, 2024, Milan, Italy.",NA
"CONTRIBUTE/TREASURE","publications",1,3,"Lignos, D.G. (2023). The new chapter 9 of Eurocode 8 Part 3 for seismic assessment of existing steel structures, 10th National Conference of Steel Structures, October 12-14, 2023, Athens, Greece.",NA
"CONTRIBUTE/TREASURE","publications",2,3,"Lignos, D.G. (2025). Open-access databases for performance-based engineering (to be submitted)",NA
"CONTRIBUTE/TREASURE","repositories_catalogues",0,1,"A new repository has been developed and hosted at EPFL to provide public access to the newly developed databases and web interface for data /model exploitation.",NA
"CONTRIBUTE/TREASURE","training_events",0,2,"Training material has been developed for demonstrating the open access databases and web app that the data are hosted. These videos are posted in the front page of the URL (https://resslab-hub.epfl.ch/) and can also be accessible from here: https://youtu.be/5TkO07T16z4","https://resslab-hub.epfl.ch/"
"CONTRIBUTE/TREASURE","training_events",1,2,NA,"https://youtu.be/5TkO07T16z4"
"CONTRIBUTE/TREASURE","websites_platforms",0,1,"https://resslab-hub.epfl.ch/","https://resslab-hub.epfl.ch/"
"CONTRIBUTE/TREENETGAPS","datasets_databases",0,1,"The data is now reconstructed and does not contain gaps.",NA
"CONTRIBUTE/TREENETGAPS","estimated_users",0,10,"10 initially",NA
"CONTRIBUTE/TREENETGAPS","new_collaborations",0,3,"FORWARDS project (European Union)","https://forwards-project.eu/, https://form.ethz.ch/research/upscale.html, https://www.wsl.ch/de/projekte/forestcast/"
"CONTRIBUTE/TREENETGAPS","new_collaborations",1,3,"Upscale project (SNSF-Sinergia)",NA
"CONTRIBUTE/TREENETGAPS","new_collaborations",2,3,"Forestcast project (SDSC project)",NA
"CONTRIBUTE/TREENETGAPS","presentations",0,1,"Presentation at ILTER 3rd OSM 2024, International Long Term Ecological Research Network. 14-19 October 2024, Xishuangbanna, Yunnan, China. Title: What can neural networks tell us about the dynamics of stem radius changes in trees?","https://www.ilter2024.org/"
"CONTRIBUTE/TREENETGAPS","publications",0,1,"Reconstructing radial stem size changes of trees with machine learning","https://doi.org/10.1098/rsif.2022.0349"
"CONTRIBUTE/TREENETGAPS","repositories_catalogues",0,1,NA,"https://github.com/treenet/treenetai"
"CONTRIBUTE/TREENETGAPS","software_tools",0,1,NA,"https://github.com/treenet/treenetai"
"CONTRIBUTE/TREENETGAPS","websites_platforms",0,1,"Existing website updated with the description and link to the project on GitHub repository.","https://treenet.info, https://treenet.info/methods/"
"CONTRIBUTE/TSDF","models_standards",0,1,"https://github.com/ltelab/tstore/blob/main/tutorials/02-benchmark.ipynb","https://github.com/ltelab/tstore/blob/main/tutorials/02-benchmark.ipynb"
"CONTRIBUTE/TSDF","presentations",0,1,"https://github.com/martibosch/tsdf-geopython-2024","https://github.com/martibosch/tsdf-geopython-2024"
"CONTRIBUTE/TSDF","software_tools",0,1,"https://github.com/ltelab/tstore","https://github.com/ltelab/tstore"
"CONTRIBUTE/UQBENCH","datasets_databases",0,11,"Datasets for benchmark cases accessible on Zenodo","https://zenodo.org/communities/uq-benchmarks/"
"CONTRIBUTE/UQBENCH","models_standards",0,1,"Standardized benchmarking protocol, including creation of new benchmarks, data aggregation, handling of replications (robustness), and visualization",NA
"CONTRIBUTE/UQBENCH","new_collaborations",0,2,"Linus Seelinger (Postdoctoral Fellow at Scientific Computing Center, Karlsruhe Institute of Technology)",NA
"CONTRIBUTE/UQBENCH","new_collaborations",1,2,"Anne Reinarz (Assistant Professor in the Department of Computer Science), Durham University",NA
"CONTRIBUTE/UQBENCH","outreach_activities",0,2,"Hands-on tutorial at ""Frontiers of UQ"" workshop series in Braunschweig, Germany, on September 24-27, 2024",NA
"CONTRIBUTE/UQBENCH","outreach_activities",1,2,"Invited hands-on tutorial at CTU in Prague (Winter 2024-2025)",NA
"CONTRIBUTE/UQBENCH","presentations",0,1,"Hlobilová, Adéla, Stefano Marelli, and Bruno Sudret. ""A Unified Benchmarking Platform for UQ Algorithms in UQLab."" SIAM Conference on Uncertainty Quantification (UQ 2024). ETH Zurich, Risk, Safety and Uncertainty Quantification, 2024.","https://doi.org/10.3929/ethz-b-000662725"
"CONTRIBUTE/UQBENCH","publications",0,1,"Planned paper in a software journal, Q1 25","https://joss.theoj.org/"
"CONTRIBUTE/UQBENCH","software_tools",0,6,"New UQLab module for benchmarking surrogate models (currently in internal testing, will be released publicly in Q3 2024)",NA
"CONTRIBUTE/UQBENCH","software_tools",1,6,"uq_printBenchmark – Display interactive benchmark analysis",NA
"CONTRIBUTE/UQBENCH","software_tools",2,6,"uq_filterBenchmark – Filter benchmark data",NA
"CONTRIBUTE/UQBENCH","software_tools",3,6,"uq_getDetails – Get details about a particular test case",NA
"CONTRIBUTE/UQBENCH","software_tools",4,6,"uq_aggregateResults – Aggregate data from the benchmarking analysis for the replicated datasets",NA
"CONTRIBUTE/UQBENCH","software_tools",5,6,"uq_saveToLibrary – Save data to a new library or add data to an existing library",NA
"CONTRIBUTE/UQBENCH","websites_platforms",0,1,"A “Benchmark” section in UQWorld gathering a library of benchmark case functions, competitors, and benchmark results","https://uqworld.org/c/uq-resources/benchmarks/"
"CONTRIBUTE/WEAR-MED","estimated_users",0,8000,"Academic and clinical researchers: ~3.000–5.000 users (based on active publication trends and members of consortia such as Mobilise-D, SPHERE, SwissNeuroRehab, and related EU-funded initiatives)",NA
"CONTRIBUTE/WEAR-MED","estimated_users",1,8000,"Developers and engineers: ~1.000–2.000 users (based on GitHub activity and community size around Open mHealth, ROS 2 healthcare projects, and wearable SDKs)",NA
"CONTRIBUTE/WEAR-MED","estimated_users",2,8000,"Industry partners: ~500–1.000 users (based on partnership networks, including Leitwert, pharma biomarker teams, and wearable OEMs)",NA
"CONTRIBUTE/WEAR-MED","models_standards",0,1,"MEDWEAR standard for medical wearable devices - extending Open mHealth with raw sensor data schemas",NA
"CONTRIBUTE/WEAR-MED","models_standards",1,1,"MEDWEAR, a unified data standard for raw wearable sensor streams; includes schemas for Ballistocardiogram (BCG), Electrocardiogram (ECG), Electrodermal activity (EDA), Electroencephalogram (EEG), Electromyography (EMG), Electrooculogram (EOG), Impedance cardiogram (ICG), and Photoplethysmogram (PPG)",NA
"CONTRIBUTE/WEAR-MED","new_collaborations",0,2,"Collaboration with SUPSI and UZH to write the paper ""MEDWEAR: Data Standardization of Wearable Devices for Healthcare Applications""",NA
"CONTRIBUTE/WEAR-MED","outreach_activities",0,1,"Symposium with panel discussion bringing together clinical, research, and industry stakeholders",NA
"CONTRIBUTE/WEAR-MED","publications",0,1,"""MEDWEAR: Data Standardization of Wearable Devices for Healthcare Applications"" - manuscript in preparation","https://arxiv.org/pdf/2503.18732"
"CONTRIBUTE/WEAR-MED","publications",1,1,"""Embedding computational neurorehabilitation in clinical practice using a modular intelligent health system"". Pre-print available",NA
"CONTRIBUTE/WEAR-MED","repositories_catalogues",0,1,"Open-source repository with standardized wearable data schemas and tools (in construction)","https://github.com/SCAI-Lab/ord_schemas"
"CONTRIBUTE/WEAR-MED","software_tools",0,1,"GitHub repository for MEDWEAR standard (to be launched) - will include schemas, ROS2 messages, conversion libraries, and documentation",NA
"CONTRIBUTE/WEAR-MED","training_events",0,2,"Pre-symposium e-survey on wearable standardization needs",NA
"CONTRIBUTE/WEAR-MED","training_events",1,2,"Symposium breakout group materials and documentation",NA
"CONTRIBUTE/WEAR-MED","websites_platforms",0,3,"GitHub page (in construction): documentation for the project and guidelines on how to contribute","https://scai-lab.github.io/medwear.github.io/index.html"
"CONTRIBUTE/WEAR-MED","websites_platforms",1,3,"MEDWEAR, a unified data standard for raw wearable sensor streams, ensures interoperability across digital health platforms, supports high-frequency sensor data, and includes an open-source Python library for real-time transformation into formats usable by robotics systems such as ROS 2.","https://github.com/SCAI-Lab/ros4healthcare"
"CONTRIBUTE/WEAR-MED","websites_platforms",2,3,"HealthCore, a modular data platform from the DART Lab in LLUI, collects and analyzes different kinds of health data.",NA
"CONTRIBUTE/WEAR-MED","websites_platforms",3,3,"ROS4HC/ros4healthcare, platform for integration and extension of wearable biosignal data schemas into robotics and healthcare research.",NA
"CONTRIBUTE/WEAR-MED","workshops",0,1,"""Toward the Next Standard for Medical Wearables in Switzerland"" symposium, May 6, 2025, ETH Zurich (31 participants)",NA
"CONTRIBUTE/XYT","datasets_databases",0,1,"Panel Data GPS tracking (FORS, EPFL) – first dataset to be processed by the XYT library to serve EPFL labs and local authorities. Discussed in a partner session on Nov 28th, 2023.",NA
"CONTRIBUTE/XYT","industrial_collaborations",0,3,"Transports Publics Genevois (TPG)",NA
"CONTRIBUTE/XYT","industrial_collaborations",1,3,"Canton de Vaud",NA
"CONTRIBUTE/XYT","industrial_collaborations",2,3,"Canton de Genève",NA
"CONTRIBUTE/XYT","new_collaborations",0,3,"ETHOS lab EPFL",NA
"CONTRIBUTE/XYT","new_collaborations",1,3,"HOMES lab EPFL",NA
"CONTRIBUTE/XYT","new_collaborations",2,3,"Transp-OR lab EPFL",NA
"CONTRIBUTE/XYT","publications",0,1,"Scientific report describing the methods and pipelines that will be derived from the documentation","https://situee.ch/articles/xyt/scientific-report"
"CONTRIBUTE/XYT","repositories_catalogues",0,1,"xyt 1.0.0 (accessible on the Python Page Index and hosted on github for open science under the profile meschultheiss/xyt)","https://pypi.org/project/xyt"
"CONTRIBUTE/XYT","repositories_catalogues",1,1,NA,"https://github.com/meschultheiss/xyt"
"CONTRIBUTE/XYT","websites_platforms",0,2,"A demo app to showcase XYT capabilities (see in XYT documentation in the Appendix)","http://swiss-proximity.epfl.ch"
"CONTRIBUTE/XYT","websites_platforms",1,2,"An open research platform to leverage open data and synthetic mobility data",NA
"ESTABLISH/OPEM","datasets_databases",0,2,"Swiss EM datasets deposited in SciCat Data Catalog, supporting publication and broader reuse; enables streamlined deposition into EMPIAR, EMDB, and PDB international databases; 6.4 PB/year of data expected across sites.","https://doi.psi.ch/detail/10.16907%2Fa2ab7849-5de7-4e7f-8286-72ec73089ca8"
"ESTABLISH/OPEM","datasets_databases",1,2,"Apoferritin dataset",NA
"ESTABLISH/OPEM","datasets_databases",2,2,"Expected to be around 1200 datasets/year following release",NA
"ESTABLISH/OPEM","estimated_users",0,500,"Alpha release at UNIBAS to serve ~100 researchers; full deployment at all facilities to serve >600 researchers; estimated 500 users/year benefiting from OpenEM ORD practices.",NA
"ESTABLISH/OPEM","estimated_users",1,500,"~500 microscope users per year",NA
"ESTABLISH/OPEM","estimated_users",2,500,"Hundreds of data consumers. For comparison, EMPIAR has around 5000 downloads per year with 32'000 entries.",NA
"ESTABLISH/OPEM","industrial_collaborations",0,0,"none yet",NA
"ESTABLISH/OPEM","models_standards",0,3,"OSC-EM metadata standard established for EM community, including 115 unique metadata entries for 4 life science cryo-EM methods; PDBx/mmCIF standard adopted for cryoEM and cryoET applications and compatibility with EMDB; engagement with EM glossary initiative, NXem format, and international standards projects.","https://github.com/osc-em"
"ESTABLISH/OPEM","models_standards",1,3,"Founding member of the Open Standards Community for Electron Microscopy and main schema contributor","https://github.com/osc-em/OSCEM_Schemas"
"ESTABLISH/OPEM","models_standards",2,3,"Mapping to related ontologies and schemas","https://github.com/osc-em/OSCEM_Schemas/blob/main/conversions.xlsx"
"ESTABLISH/OPEM","new_collaborations",0,7,"Initiated OSC-EM collaboration (around 30 participants, including Instruct-ERIC, Diamond Light Source, EM software developers, EMPIAR/EMDB/PDB representatives)","https://www.ebi.ac.uk/empiar/, https://www.ebi.ac.uk/pdbe/, https://fairmat-nfdi.github.io/nexus_definitions/classes/contributed_definitions/em-structure.html#em-structure, https://chanzuckerberg.com/, https://ord-premise.org/"
"ESTABLISH/OPEM","new_collaborations",1,7,"Collaboration with EM Glossary (Helmholtz Center Berlin)",NA
"ESTABLISH/OPEM","new_collaborations",2,7,"German FAIRmat data infrastructure for development of NXem format",NA
"ESTABLISH/OPEM","new_collaborations",3,7,"Alignment and integration with EBI databases (EMDB, EMPIAR, PDB)",NA
"ESTABLISH/OPEM","new_collaborations",4,7,"Joint cryoET standardization efforts with CZI and EBI (CryoET Standards Working Group)",NA
"ESTABLISH/OPEM","new_collaborations",5,7,"Coordination and reciprocal workshops with PREMISE project (ETH-ORD Explore)",NA
"ESTABLISH/OPEM","new_collaborations",6,7,"Synergies and coordination on ORD best practices with upcoming ETH-ORD Measure 2 projects",NA
"ESTABLISH/OPEM","outreach_activities",0,5,"Dissemination through participation in workshops, documentation on GitHub, public communication, project website expansion for outreach, project listed and indexed by major data portals for visibility.","https://swissopenem.github.io"
"ESTABLISH/OPEM","outreach_activities",1,5,"Follow ETH-ORD M2 Identity Management Guidelines","https://open-research-data-portal.ch/"
"ESTABLISH/OPEM","outreach_activities",2,5,"Coordinate with ETH-ORD M2 API projects","https://open-science-cloud.ec.europa.eu/"
"ESTABLISH/OPEM","outreach_activities",3,5,"ETHZ FAIR Research Data Board","https://datasetsearch.research.google.com/"
"ESTABLISH/OPEM","patents_ip",0,0,"none anticipated",NA
"ESTABLISH/OPEM","presentations",0,7,"CCPEM Spring Symposium 2023. 24-26 April 2023. Poster","https://zenodo.org/doi/10.5281/zenodo.7845285"
"ESTABLISH/OPEM","presentations",1,7,"Agreeing community standards for cryoET data preservation and reuse: data structure, metadata, ontologies etc. 17-19 Apr 2024, EMBL-EBI, Hinxton, UK. Invited participant","https://madices.github.io/"
"ESTABLISH/OPEM","presentations",2,7,"CCPEM Doppio Workshop. 16-18 Jan 2024. Oxford, UK. Invited participant.","https://indico.psi.ch/event/15861/"
"ESTABLISH/OPEM","presentations",3,7,"Machine actionable data for chemical sciences (MADICES) workshop. 22-25 Apr 2024, Berlin.","https://doi.org/10.5281/zenodo.13798726"
"ESTABLISH/OPEM","presentations",4,7,"SciCatCon User Meeting. 2-4 Jul 2024. Presentation","https://web.archive.org/web/20241107100119/https://symposium.enhancer.ch/"
"ESTABLISH/OPEM","presentations",5,7,"New Opportunities for Better User Group Software (NOBUGS). 23-27 Sept 2024. Poster","https://doi.org/10.5281/zenodo.14049900"
"ESTABLISH/OPEM","presentations",6,7,"EnhanceR Symposium 2024. 7 Nov 2024. Presentation",NA
"ESTABLISH/OPEM","publications",0,0,"1 publication anticipated in 2025",NA
"ESTABLISH/OPEM","repositories_catalogues",0,1,"SciCat Data Catalog, open repository for data from PSI facilities, serves as primary repository for all Swiss EM datasets; integrates EMPIAR, EMDB, and PDB; supports standardized metadata collection and deposition.","https://discovery.psi.ch/"
"ESTABLISH/OPEM","repositories_catalogues",1,1,"Enhanced the PSI SciCat Data Catalog","https://doi.psi.ch/"
"ESTABLISH/OPEM","repositories_catalogues",2,1,NA,"https://scicatproject.github.io/"
"ESTABLISH/OPEM","software_tools",0,8,"SciCat backend (enhanced)","https://github.com/SciCatProject/scicat-backend-next"
"ESTABLISH/OPEM","software_tools",1,8,"SciCat CLI (enhanced)","https://github.com/paulscherrerinstitute/scicat-cli"
"ESTABLISH/OPEM","software_tools",2,8,"ETHZ Archiving Services (new)","https://github.com/SwissOpenEM/ScopeMArchiver"
"ESTABLISH/OPEM","software_tools",3,8,"Globus transfer library (new)","https://github.com/SwissOpenEM/globus-transfer-request"
"ESTABLISH/OPEM","software_tools",4,8,"Metadata conversion tools (new)","https://github.com/SwissOpenEM/LS_Metadata_reader"
"ESTABLISH/OPEM","software_tools",5,8,"OSCEM format converters (new)","https://github.com/SwissOpenEM/MS_Metadata_reader"
"ESTABLISH/OPEM","software_tools",6,8,"Depositor to OneDep (new)","https://github.com/osc-em/converter-JSON-to-mmCIF"
"ESTABLISH/OPEM","software_tools",7,8,"Ingestor to OpenEM (new)","https://github.com/SwissOpenEM/Depositor"
"ESTABLISH/OPEM","software_tools",8,8,"OSC-EM metadata extractor tools for automatic extraction from supported EM software and instruments, SciCat open-source data catalog with EM/multi-facility features, S3 and Globus data transfer protocol support, multi-user ingestor service for data archiving, microservice-based archiving system for ETHZ long-term storage, converter from OSC-EM schema to PDBx/mmCIF syntax for metadata interoperability.","https://github.com/SwissOpenEM/Ingestor"
"ESTABLISH/OPEM","training_events",0,1,"Planned training and educational resources (videos, training materials), newly added documentation section for end users, training and outreach lead by co-applicant; user training and outreach (WP4).","https://swissopenem.github.io/documentation/"
"ESTABLISH/OPEM","training_events",1,1,"Project documentation",NA
"ESTABLISH/OPEM","training_events",2,1,"Training workshops are planned for 2025",NA
"ESTABLISH/OPEM","websites_platforms",0,1,"Project website redesigned in September 2024 to include status, goals, deliverables, and progress, with documentation for end users, facility operators, and developers; public APIs and libraries documentation generated automatically; planned expansion for user-focused materials and community outreach; public documentation on GitHub; project listed on ETH Open Research Data Portal and indexed by European Open Science Cloud and Google dataset search.","https://swissopenem.github.io/"
"ESTABLISH/OPEM","websites_platforms",1,1,"Public project website","https://open-research-data-portal.ch/"
"ESTABLISH/OPEM","websites_platforms",2,1,"Subpage on the ETH ORD Data Portal","https://open-research-data-portal.ch/projects/open-em-data-network/"
"ESTABLISH/OPEM","websites_platforms",3,1,NA,"https://open-science-cloud.ec.europa.eu/"
"ESTABLISH/OPEM","websites_platforms",4,1,NA,"https://datasetsearch.research.google.com/"
"ESTABLISH/OPEM","workshops",0,7,"Seven workshops held with related initiatives across Europe and the US on EM standards, involving entities such as EMGlossary, EMDB/PDB, Instruct-ERIC, ISPyB, NeXus-NXem, CZ Imaging Institute, PREMISE.","https://indico.psi.ch/e/em-standards-2024"
"ESTABLISH/OPEM","workshops",1,7,"OSC-EM Standards Workshop at PSI, 22-23 Feb 2024. 22 in-person participants.","https://www.wwpdb.org/"
"ESTABLISH/OPEM","workshops",2,7,NA,"https://instruct-eric.org/"
"ESTABLISH/OPEM","workshops",3,7,NA,"https://ispyb.github.io/ISPyB/"
"ESTABLISH/OPEM","workshops",4,7,NA,"https://fairmat-nfdi.github.io/nexus_definitions/classes/contributed_definitions/em-structure.html#em-structure"
"ESTABLISH/OPEM","workshops",5,7,NA,"https://www.czimaginginstitute.org/"
"ESTABLISH/OPEM","workshops",6,7,NA,"https://ord-premise.org/"
"ESTABLISH/PREMISE","datasets_databases",0,3,"Aurora datasets (from publication)","https://archive.materialscloud.org/record/2024.38"
"ESTABLISH/PREMISE","datasets_databases",1,3,"Zenodo archive of datasets collected at MADICES","https://zenodo.org/records/10990048"
"ESTABLISH/PREMISE","datasets_databases",2,3,"openBIS Imaging Technology datasets containing .sxm images from Nanonis Mixed/Nanonis DAT/Nanonis SXM collections",NA
"ESTABLISH/PREMISE","estimated_users",0,10000,"10000+ materials researchers working on either simulations or experiments (see appendix for estimated RDM platform user counts that will benefit from PREMISE output)",NA
"ESTABLISH/PREMISE","estimated_users",1,10000,"AiiDA+AiiDAlab - 200; cheminfo - 200; Herbie - 5; Chemotion - 40+; PASTA - 10; datalab - 50; NMRShiftDB - 6000+; NOMAD - 4000+; openBIS - 1000+",NA
